onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
19968.0	12.0	416.0	81	3	A	0.0	2	4	1.0	1.0	1/16	True	3	75.0	209.0	74.0	74b	5	416	False	True				False	403		i		A	vi		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor		i, minor		i	3	6	6	0	-3	-3	True	False	False
19980.0	12.0	416.25	61	7	C	1.0	2	4	1.0	1.0	1/16	True	3	75.0	209.0	74.0	74b	4	1665/4	False	False				False	403		i		A	vi		i		i					m	False	True	(0, -3, 1)	()	0	0	major	minor	vi	vi, major	i		vi	vi	True	i	i, minor		i, minor		i	3	6	6	4	1	1	True	False	False
19992.0	24.0	416.5	57	3	A	0.0	2	4	2.0	1.0	1/8	True	3	75.0	209.0	74.0	74b	3	833/2	False	True				False	404		i6		A	vi		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	vi	vi, major	i		vi	vi	True	i6	i6, minor		i6, minor		i	3	6	6	0	-3	-3	True	False	True
19992.0	12.0	416.5	73	7	C	1.0	2	4	1.0	1.0	1/16	True	3	75.0	209.0	74.0	74b	5	833/2	False	True				False	404		i6		A	vi		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	vi	vi, major	i		vi	vi	True	i6	i6, minor		i6, minor		i	3	6	6	4	1	1	True	False	False
20004.0	12.0	416.75	66	6	F	1.0	2	4	1.0	1.0	1/16	True	3	75.0	209.0	74.0	74b	4	1667/4	False	False				False	404		i6		A	vi		i6		i		6			m	False	True	(-3, 1, 0)	()	0	-3	major	minor	vi	vi, major	i		vi	vi	True	i6	i6, minor		i6, minor		i	3	6	6	3	0	0	True	True	False
20016.0	48.0	417.0	52	4	E	0.0	2	4	2.0	2.0	1/4	True	3	75.0	209.0	74.0	74b	3	417	False	True				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	1	-2	2	True	True	True
20016.0	6.0	417.0	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	4	417	False	True				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20022.0	6.0	417.125	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	5	3337/8	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20028.0	6.0	417.25	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	4	1669/4	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20034.0	6.0	417.375	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	5	3339/8	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20040.0	24.0	417.5	59	5	B	0.0	2	4	2.0	1.0	1/8	True	3	75.0	209.0	74.0	74b	3	835/2	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	2	-1	3	True	False	False
20040.0	6.0	417.5	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	4	835/2	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20046.0	6.0	417.625	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	5	3341/8	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20052.0	6.0	417.75	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	4	1671/4	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20058.0	6.0	417.875	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	75.0	209.0	74.0	74b	5	3343/8	False	False				False	405		ii/VI		A	vi		ii/VI		ii				VI	m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	ii/VI	VI	VI/vi	IV	False	ii/VI	ii/VI, minor		ii/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20064.0	48.0	418.0	50	2	D	0.0	2	4	2.0	2.0	1/4	True	3	76.0	210.0	75.0	75b	3	418	False	True				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-1	-4	0	True	False	True
20064.0	6.0	418.0	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	418	False	True				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20070.0	6.0	418.125	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3345/8	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20076.0	6.0	418.25	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	1673/4	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20082.0	6.0	418.375	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3347/8	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20088.0	24.0	418.5	59	5	B	0.0	2	4	2.0	1.0	1/8	True	3	76.0	210.0	75.0	75b	3	837/2	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	2	-1	3	True	False	False
20088.0	6.0	418.5	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	837/2	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20094.0	6.0	418.625	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3349/8	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20100.0	6.0	418.75	67	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	1675/4	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20106.0	6.0	418.875	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3351/8	False	False				False	406		IV64/VI		A	vi		IV64/VI		IV		64		VI	M	False	True	(-4, -5, -1)	()	-5	-4	major	minor	vi	vi, major	IV/VI	VI	VI/vi	IV	False	IV64/VI	IV64/VI, minor		IV64/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	True	False
20112.0	48.0	419.0	49	7	C	1.0	2	4	2.0	2.0	1/4	True	3	76.0	210.0	75.0	75b	3	419	False	True				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	4	1	5	True	False	True
20112.0	6.0	419.0	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	419	False	True				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	0	-3	1	True	True	False
20118.0	6.0	419.125	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3353/8	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20124.0	6.0	419.25	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	1677/4	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	0	-3	1	True	True	False
20130.0	6.0	419.375	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3355/8	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20136.0	24.0	419.5	57	3	A	0.0	2	4	2.0	1.0	1/8	True	3	76.0	210.0	75.0	75b	3	839/2	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	0	-3	1	True	True	False
20136.0	6.0	419.5	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	839/2	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	0	-3	1	True	True	False
20142.0	6.0	419.625	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3357/8	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20148.0	6.0	419.75	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	4	1679/4	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	0	-3	1	True	True	False
20154.0	6.0	419.875	79	1	G	0.0	2	4	1.0	1.0	1/32	True	3	76.0	210.0	75.0	75b	5	3359/8	False	False				False	407		V65/VI		A	vi		V65/VI		V		65		VI	Mm7	False	True	(1, -2, -5, -3)	()	-3	1	major	minor	vi	vi, major	V/VI	VI	VI/vi	IV	False	V65/VI	V65/VI, minor		V65/VI, minor	VI	VI	3	6	2	-2	-5	-1	True	False	False
20160.0	24.0	420.0	50	2	D	0.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	420	False	True				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	-1	-4	-4	True	True	True
20160.0	6.0	420.0	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	4	420	False	True				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	0	-3	-3	True	False	False
20166.0	6.0	420.125	78	6	F	1.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3361/8	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	3	0	0	True	False	False
20172.0	6.0	420.25	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	4	1681/4	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	0	-3	-3	True	False	False
20178.0	6.0	420.375	78	6	F	1.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3363/8	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	3	0	0	True	False	False
20184.0	24.0	420.5	50	2	D	0.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	841/2	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	-1	-4	-4	True	True	True
20184.0	6.0	420.5	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	4	841/2	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	0	-3	-3	True	False	False
20190.0	6.0	420.625	78	6	F	1.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3365/8	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	3	0	0	True	False	False
20196.0	6.0	420.75	69	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	4	1683/4	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	0	-3	-3	True	False	False
20202.0	6.0	420.875	78	6	F	1.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3367/8	False	False				False	408		VI		A	vi		VI		VI					M	False	True	(-4, 0, -3)	()	-4	-4	major	minor	vi	vi, major	VI		vi	vi	True	VI	VI, minor		VI, minor		VI	3	6	6	3	0	0	True	False	False
20208.0	24.0	421.0	51	9	D	1.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	421	False	True				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	6	3	5	True	True	True
20208.0	24.0	421.0	54	6	F	1.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	421	False	True				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	3	0	2	True	False	False
20208.0	6.0	421.0	72	0	C	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	421	False	True				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	-3	-6	-4	True	False	False
20214.0	6.0	421.125	81	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3369/8	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	0	-3	-1	True	False	False
20220.0	6.0	421.25	72	0	C	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	1685/4	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	-3	-6	-4	True	False	False
20226.0	6.0	421.375	81	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3371/8	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	0	-3	-1	True	False	False
20232.0	24.0	421.5	51	9	D	1.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	843/2	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	6	3	5	True	True	True
20232.0	24.0	421.5	54	6	F	1.0	2	4	2.0	1.0	1/8	True	3	77.0	211.0	76.0	76b	3	843/2	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	3	0	2	True	False	False
20232.0	6.0	421.5	72	0	C	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	843/2	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	-3	-6	-4	True	False	False
20238.0	6.0	421.625	81	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3373/8	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	0	-3	-1	True	False	False
20244.0	6.0	421.75	72	0	C	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	1687/4	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	-3	-6	-4	True	False	False
20250.0	6.0	421.875	81	3	A	0.0	2	4	1.0	1.0	1/32	True	3	77.0	211.0	76.0	76b	5	3375/8	False	False				False	409		#viio7/vii		A	vi		#viio7/vii		#vii	o	7		vii	o7	False	True	(3, 0, -3, -6)	()	3	3	major	minor	vi	vi, major	#vii/vii	vii	vii/vi	v	True	#viio7/vii	#viio7/vii, minor		#viio7/vii, minor	vii	vii	3	6	4	0	-3	-1	True	False	False
20256.0	24.0	422.0	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	78.0	212.0	77.0	77b	3	422	False	True				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	1	-2	-2	True	True	True
20256.0	6.0	422.0	71	5	B	0.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	4	422	False	True				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	2	-1	-1	True	False	False
20262.0	6.0	422.125	80	8	G	1.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	5	3377/8	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	5	2	2	False	False	False
20268.0	6.0	422.25	71	5	B	0.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	4	1689/4	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	2	-1	-1	True	False	False
20274.0	6.0	422.375	80	8	G	1.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	5	3379/8	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	5	2	2	False	False	False
20280.0	24.0	422.5	52	4	E	0.0	2	4	2.0	1.0	1/8	True	3	78.0	212.0	77.0	77b	3	845/2	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	1	-2	-2	True	True	True
20280.0	6.0	422.5	71	5	B	0.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	4	845/2	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	2	-1	-1	True	False	False
20286.0	6.0	422.625	80	8	G	1.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	5	3381/8	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	5	2	2	False	False	False
20292.0	6.0	422.75	71	5	B	0.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	4	1691/4	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	2	-1	-1	True	False	False
20298.0	6.0	422.875	80	8	G	1.0	2	4	1.0	1.0	1/32	True	3	78.0	212.0	77.0	77b	5	3383/8	False	False				False	410		vii		A	vi		vii		vii					m	False	True	(-2, -5, -1)	()	-2	-2	major	minor	vi	vi, major	vii		vi	vi	True	vii	vii, minor		vii, minor		vii	3	6	6	5	2	2	False	False	False
20304.0	24.0	423.0	53	11	E	1.0	2	4	2.0	1.0	1/8	True	3	78.0	212.0	77.0	77b	3	423	False	True				False	411		#viio7		A	vi		#viio7		#vii	o	7			o7	False	True	(5, 2, -1, -4)	()	5	5	major	minor	vi	vi, major	#vii		vi	vi	True	#viio7	#viio7, minor		#viio7, minor		#vii	3	6	6	8	5	5	True	True	True
20304.0	24.0	423.0	56	8	G	1.0	2	4	2.0	1.0	1/8	True	3	78.0	212.0	77.0	77b	3	423	False	True				False	411		#viio7		A	vi		#viio7		#vii	o	7			o7	False	True	(5, 2, -1, -4)	()	5	5	major	minor	vi	vi, major	#vii		vi	vi	True	#viio7	#viio7, minor		#viio7, minor		#vii	3	6	6	5	2	2	True	False	False
