onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
262080	20160	26.0	66	6	F	1	3.0	3	4	4	2	1	1/2	True	-1	7	7	7	7a	4	26	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
282240	0	28.0	42	6	F	1	1.0	1	4	4	2	1	0	True	-1	8	8	8	8a	2	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
282240	0	28.0	48	0	C	0	1.0	1	4	4	2	1	0	True	-1	8	8	8	8a	3	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
282240	5040	28.0	48	0	C	0	1.0	1	4	4	2	1	1/8	True	-1	8	8	8	8a	3	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
282240	5040	28.0	54	6	F	1	1.0	1	4	4	2	1	1/8	True	-1	8	8	8	8a	3	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
282240	5040	28.0	60	0	C	0	1.0	1	4	4	2	1	1/8	True	-1	8	8	8	8a	4	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
282240	5040	28.0	60	0	C	0	1.0	1	4	4	2	1	1/8	True	-1	8	8	8	8a	4	28	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
292320	0	29.0	36	0	C	0	2.0	2	4	4	2	1	0	True	-1	8	8	8	8a	2	29	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
292320	10080	29.0	42	6	F	1	2.0	2	4	4	2	1	1/4	True	-1	8	8	8	8a	2	29	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
292320	10080	29.0	48	0	C	0	2.0	2	4	4	2	1	1/4	True	-1	8	8	8	8a	3	29	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
292320	10080	29.0	54	6	F	1	2.0	2	4	4	2	1	1/4	True	-1	8	8	8	8a	3	29	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
302400	0	30.0	30	6	F	1	3.0	3	4	4	2	1	0	True	-1	8	8	8	8a	1	30	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
302400	10080	30.0	36	0	C	0	3.0	3	4	4	2	1	1/4	True	-1	8	8	8	8a	2	30	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
302400	10080	30.0	42	6	F	1	3.0	3	4	4	2	1	1/4	True	-1	8	8	8	8a	2	30	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
302400	10080	30.0	48	0	C	0	3.0	3	4	4	2	1	1/4	True	-1	8	8	8	8a	3	30	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
312480	10080	31.0	30	6	F	1	4.0	4	4	4	2	1	1/4	True	-1	8	8	8	8a	1	31	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
312480	10080	31.0	42	6	F	1	4.0	4	4	4	2	1	1/4	True	-1	8	8	8	8a	2	31	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
322560	40320	32.0	30	6	F	1	1.0	1	4	4	2	2	1	False	-1	9	9	9	9a	1	32	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
322560	40320	32.0	42	6	F	1	1.0	1	4	4	2	2	1	False	-1	9	9	9	9a	2	32	False	False				False	8	VI.V(#4){		D	VI		V(#4)		V			#4		M	False	False	(1, 5, 7)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(#4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
342720	20160	34.0	48	12	B	1	3.0	3	4	4	2	1	1/2	True	-1	9	9	9	9a	2	34	False	True				False	9	V(6#4#2)		D	VI		V(6#4#2)		V			6#4#2		M	False	False	(1, 10, 7, 4)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(6#4#2), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	10	7	7	True	False	False
342720	20160	34.0	51	9	D	1	3.0	3	4	4	2	1	1/2	True	-1	9	9	9	9a	3	34	False	True				False	9	V(6#4#2)		D	VI		V(6#4#2)		V			6#4#2		M	False	False	(1, 10, 7, 4)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(6#4#2), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	7	4	4	True	False	False
342720	20160	34.0	57	3	A	0	3.0	3	4	4	2	1	1/2	True	-1	9	9	9	9a	3	34	False	True				False	9	V(6#4#2)		D	VI		V(6#4#2)		V			6#4#2		M	False	False	(1, 10, 7, 4)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(6#4#2), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	1	-2	-2	False	False	False
362880	40320	36.0	30	6	F	1	1.0	1	4	4	2	2	1	False	-1	10	10	10	10a	1	36	False	True				False	10	V7		D	VI		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V7	V7, major		V7, major		V	V7	5		2	5	5	3	3	A	A	B	B	dominant seventh chord	7	True	True	True	True	True	4	1	1	True	True	True
362880	40320	36.0	42	6	F	1	1.0	1	4	4	2	2	1	False	-1	10	10	10	10a	2	36	False	True				False	10	V7		D	VI		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V7	V7, major		V7, major		V	V7	5		2	5	5	3	3	A	A	B	B	dominant seventh chord	7	True	True	True	True	True	4	1	1	True	True	True
362880	20160	36.0	49	7	C	1	1.0	1	4	4	2	1	1/2	True	-1	10	10	10	10a	3	36	False	True				False	10	V7		D	VI		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V7	V7, major		V7, major		V	V7	5		2	5	5	3	3	A	A	B	B	dominant seventh chord	7	True	True	True	True	True	5	2	2	True	False	False
362880	20160	36.0	52	4	E	0	1.0	1	4	4	2	1	1/2	True	-1	10	10	10	10a	3	36	False	True				False	10	V7		D	VI		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V7	V7, major		V7, major		V	V7	5		2	5	5	3	3	A	A	B	B	dominant seventh chord	7	True	True	True	True	True	2	-1	-1	True	False	False
362880	20160	36.0	58	10	A	1	1.0	1	4	4	2	1	1/2	True	-1	10	10	10	10a	3	36	False	True				False	10	V7		D	VI		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V7	V7, major		V7, major		V	V7	5		2	5	5	3	3	A	A	B	B	dominant seventh chord	7	True	True	True	True	True	8	5	5	True	False	False
383040	20160	38.0	50	2	D	0	3.0	3	4	4	2	1	1/2	True	-1	10	10	10	10a	3	38	False	True				False	11	V(b64)		D	VI		V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b64), major		V	Cad	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	0	-3	-3	True	False	False
383040	20160	38.0	54	6	F	1	3.0	3	4	4	2	1	1/2	True	-1	10	10	10	10a	3	38	False	True				False	11	V(b64)		D	VI		V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b64), major		V	Cad	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
383040	20160	38.0	59	5	B	0	3.0	3	4	4	2	1	1/2	True	-1	10	10	10	10a	3	38	False	True				False	11	V(b64)		D	VI		V(b64)		V			b64		M	False	False	(1, 0, -3)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b64), major		V	Cad	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	3	0	0	True	False	False
403200	10080	40.0	30	6	F	1	1.0	1	4	4	2	1	1/4	False	-1	11	11	11	11a	1	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
403200	10080	40.0	42	6	F	1	1.0	1	4	4	2	1	1/4	False	-1	11	11	11	11a	2	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
403200	37800	40.0	54	6	F	1	1.0	1	4	4	1	1	15/16	True	-1	11	11	11	11a	3	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
403200	20160	40.0	58	-2	B	-1	1.0	1	4	4	1	2	1/2	True	-1	11	11	11	11a	3	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	-4	-7	-7	False	False	False
403200	20160	40.0	61	7	C	1	1.0	1	4	4	1	2	1/2	True	-1	11	11	11	11a	4	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	5	2	2	True	False	False
403200	37800	40.0	66	6	F	1	1.0	1	4	4	1	1	15/16	True	-1	11	11	11	11a	4	40	False	True				False	12	V(4)		D	VI		V(4)		V			4		M	False	False	(1, 0, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4), major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
413280	7560	41.0	31	1	G	0	2.0	2	4	4	2	1	3/16	True	-1	11	11	11	11a	1	41	False	True				False	13	V(4b2)		D	VI		V(4b2)		V			4b2		M	False	False	(-4, 0, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	-1	-4	-4	True	False	True
413280	7560	41.0	43	1	G	0	2.0	2	4	4	2	1	3/16	True	-1	11	11	11	11a	2	41	False	True				False	13	V(4b2)		D	VI		V(4b2)		V			4b2		M	False	False	(-4, 0, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	-1	-4	-4	True	False	True
420840	2520	41.75	33	3	A	0	2.75	0	4	4	2	1	1/16	True	-1	11	11	11	11a	1	167/4	False	False				False	13	V(4b2)		D	VI		V(4b2)		V			4b2		M	False	False	(-4, 0, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	1	-2	-2	False	False	False
420840	2520	41.75	45	3	A	0	2.75	0	4	4	2	1	1/16	True	-1	11	11	11	11a	2	167/4	False	False				False	13	V(4b2)		D	VI		V(4b2)		V			4b2		M	False	False	(-4, 0, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(4b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	1	-2	-2	False	False	False
423360	10080	42.0	31	1	G	0	3.0	3	4	4	2	1	1/4	True	-1	11	11	11	11a	1	42	False	True				False	14	V(b2)		D	VI		V(b2)		V			b2		M	False	False	(-4, 5, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	-1	-4	-4	True	False	True
423360	10080	42.0	43	1	G	0	3.0	3	4	4	2	1	1/4	True	-1	11	11	11	11a	2	42	False	True				False	14	V(b2)		D	VI		V(b2)		V			b2		M	False	False	(-4, 5, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	-1	-4	-4	True	False	True
423360	20160	42.0	58	10	A	1	3.0	3	4	4	1	2	1/2	True	-1	11	11	11	11a	3	42	False	True				False	14	V(b2)		D	VI		V(b2)		V			b2		M	False	False	(-4, 5, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	8	5	5	True	False	False
423360	20160	42.0	60	0	C	0	3.0	3	4	4	1	2	1/2	True	-1	11	11	11	11a	4	42	False	True				False	14	V(b2)		D	VI		V(b2)		V			b2		M	False	False	(-4, 5, 2)	()	1	-4	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V(b2), major		V	V	5		2	5	5	3	-2	A	Bb	B	B	major triad	0	True	True	True	True	True	-2	-5	-5	False	False	False
433440	10080	43.0	30	6	F	1	4.0	4	4	4	2	1	1/4	True	-1	11	11	11	11a	1	43	False	True				False	15	V		D	VI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V, major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
433440	10080	43.0	42	6	F	1	4.0	4	4	4	2	1	1/4	True	-1	11	11	11	11a	2	43	False	True				False	15	V		D	VI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V, major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
441000	2520	43.75	54	6	F	1	4.75	0	4	4	1	1	1/16	True	-1	11	11	11	11a	3	175/4	False	False				False	15	V		D	VI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V, major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
441000	2520	43.75	66	6	F	1	4.75	0	4	4	1	1	1/16	True	-1	11	11	11	11a	4	175/4	False	False				False	15	V		D	VI		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	VI	VI, major	V		VI	VI	False	V	V, major		V, major		V	V	5		2	5	5	3	3	A	A	B	B	major triad	0	True	True	True	True	True	4	1	1	True	True	True
443520	40320	44.0	35	5	B	0	1.0	1	4	4	2	1	1	True	-1	12	12	12	12a	1	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	3	0	0	True	True	True
443520	40320	44.0	42	6	F	1	1.0	1	4	4	2	1	1	True	-1	12	12	12	12a	2	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	4	1	1	True	False	False
443520	40320	44.0	47	5	B	0	1.0	1	4	4	2	1	1	True	-1	12	12	12	12a	2	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	3	0	0	True	True	True
443520	40320	44.0	54	6	F	1	1.0	1	4	4	1	1	1	True	-1	12	12	12	12a	3	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	4	1	1	True	False	False
443520	40320	44.0	59	5	B	0	1.0	1	4	4	1	1	1	True	-1	12	12	12	12a	3	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	3	0	0	True	True	True
443520	40320	44.0	63	9	D	1	1.0	1	4	4	1	1	1	True	-1	12	12	12	12a	4	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	7	4	4	True	False	False
443520	40320	44.0	66	6	F	1	1.0	1	4	4	1	1	1	True	-1	12	12	12	12a	4	44	False	True	IAC	IAC	}	True	16	I|IAC}		D	VI		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	VI	VI, major	I		VI	VI	False	I	I, major		I, major		I	I	1		2	5	5	2	2	D	D	B	B	major triad	0	True	True	True	True	True	4	1	1	True	False	False
483840	0	48.0	69	3	A	0	1.0	1	4	4	1	1	0	True	-1	13	13	13	13a	4	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	1	1	5	True	True	False
483840	0	48.0	75	-3	E	-1	1.0	1	4	4	1	1	0	True	-1	13	13	13	13a	5	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
483840	0	48.0	63	-3	E	-1	1.0	1	4	4	2	1	0	True	-1	13	13	13	13a	4	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
483840	20160	48.0	63	-3	E	-1	1.0	1	4	4	2	1	1/2	True	-1	13	13	13	13a	4	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
483840	5040	48.0	75	-3	E	-1	1.0	1	4	4	1	1	1/8	True	-1	13	13	13	13a	5	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
483840	5040	48.0	81	3	A	0	1.0	1	4	4	1	1	1/8	True	-1	13	13	13	13a	5	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	1	1	5	True	True	False
483840	5040	48.0	87	-3	E	-1	1.0	1	4	4	1	1	1/8	True	-1	13	13	13	13a	6	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
483840	5040	48.0	87	-3	E	-1	1.0	1	4	4	1	1	1/8	True	-1	13	13	13	13a	6	48	False	True			{	False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	-5	-5	-1	True	False	False
504000	0	50.0	57	3	A	0	3.0	3	4	4	2	1	0	True	-1	13	13	13	13a	3	50	False	False				False	17	i.Ger6/bii{		D	i		Ger6/bii	Ger	vii	o	65	b3	V/bii	Ger	False	True	(-9, -5, -8, 1)	()	1	-9	major	minor	i	i, major	vii/V/bii	VI	V/bii/i	bVI	False	viio65/V/bii	viio65/V/bii, minor		Ger6/bii, minor	bii	bii	Ger7	7	6	2	2	-2	3	-7	A	Cb	D	Bb	German augmented sixth chord	1	True	True	True	True	True	1	1	5	True	True	False
