onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
24696.0	48.0	482.5	52	4	E	0.0	1.5	0	2	4	3.0	1.0	1/4	True	3	177.0	177.0	176.0	176a	3	1029/2	False	True			\\	True	402		V64\\	A	I		V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
24696.0	48.0	482.5	68	8	G	1.0	1.5	0	2	4	2.0	1.0	1/4	True	3	177.0	177.0	176.0	176a	4	1029/2	False	True			\\	True	402		V64\\	A	I		V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	5	5	5	True	False	False
24696.0	48.0	482.5	88	4	E	0.0	1.5	0	2	4	1.0	1.0	1/4	True	3	177.0	177.0	176.0	176a	6	1029/2	False	True			\\	True	402		V64\\	A	I		V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
24744.0	24.0	483.5	40	4	E	0.0	2.5	0	2	4	4.0	2.0	1/8	True	3	177.0	177.0	176.0	176a	2	1031/2	False	False				False	402		V64\\	A	I		V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	1	1	1	True	True	False
24744.0	24.0	483.5	59	5	B	0.0	2.5	0	2	4	3.0	1.0	1/8	True	3	177.0	177.0	176.0	176a	3	1031/2	False	False				False	402		V64\\	A	I		V64	V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	3	3	3	2	2	2	True	False	True
24768.0	96.0	484.0	40	4	E	0.0	1.0	1	2	4	4.0	2.0	1/2	True	3	178.0	178.0	177.0	177a	2	516	True	True				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
24768.0	96.0	484.0	47	5	B	0.0	1.0	1	2	4	4.0	1.0	1/2	True	3	178.0	178.0	177.0	177a	2	516	True	True				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24768.0	96.0	484.0	59	5	B	0.0	1.0	1	2	4	3.0	1.0	1/2	True	3	178.0	178.0	177.0	177a	3	516	True	True				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24792.0	72.0	484.5	62	2	D	0.0	1.5	0	2	4	2.0	1.0	3/8	True	3	178.0	178.0	177.0	177a	4	1033/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
24840.0	24.0	485.5	52	4	E	0.0	2.5	0	2	4	3.0	2.0	1/8	True	3	178.0	178.0	177.0	177a	3	1035/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
24840.0	24.0	485.5	56	8	G	1.0	2.5	0	2	4	2.0	2.0	1/8	True	3	178.0	178.0	177.0	177a	3	1035/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	5	5	5	True	False	False
24840.0	24.0	485.5	83	5	B	0.0	2.5	0	2	4	1.0	1.0	1/8	True	3	178.0	178.0	177.0	177a	5	1035/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24864.0	96.0	486.0	40	4	E	0.0	1.0	1	2	4	4.0	2.0	1/2	True	3	179.0	179.0	178.0	178a	2	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
24864.0	96.0	486.0	47	5	B	0.0	1.0	1	2	4	4.0	1.0	1/2	True	3	179.0	179.0	178.0	178a	2	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24864.0	96.0	486.0	52	4	E	0.0	1.0	1	2	4	3.0	2.0	1/2	True	3	179.0	179.0	178.0	178a	3	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
24864.0	96.0	486.0	56	8	G	1.0	1.0	1	2	4	2.0	2.0	1/2	True	3	179.0	179.0	178.0	178a	3	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	5	5	5	True	False	False
24864.0	96.0	486.0	59	5	B	0.0	1.0	1	2	4	3.0	1.0	1/2	True	3	179.0	179.0	178.0	178a	3	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24864.0	96.0	486.0	62	2	D	0.0	1.0	1	2	4	2.0	1.0	1/2	True	3	179.0	179.0	178.0	178a	4	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
24864.0	24.0	486.0	83	5	B	0.0	1.0	1	2	4	1.0	1.0	1/8	False	3	179.0	179.0	178.0	178a	5	518	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	2	2	2	True	False	False
24888.0	24.0	486.5	85	7	C	1.0	1.5	0	2	4	1.0	1.0	1/8	True	3	179.0	179.0	178.0	178a	6	1037/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	4	4	4	False	False	False
24912.0	24.0	487.0	86	2	D	0.0	2.0	2	2	4	1.0	1.0	1/8	True	3	179.0	179.0	178.0	178a	6	519	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	-1	-1	-1	True	False	False
24936.0	24.0	487.5	88	4	E	0.0	2.5	0	2	4	1.0	1.0	1/8	True	3	179.0	179.0	178.0	178a	6	1039/2	False	False				False	403		V7	A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	3	3	3	1	1	1	True	True	True
24960.0	24.0	488.0	40	4	E	0.0	1.0	1	2	4	4.0	2.0	1/8	True	3	180.0	180.0	179.0	179a	2	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	1	1	1	True	False	True
24960.0	24.0	488.0	45	3	A	0.0	1.0	1	2	4	4.0	1.0	1/8	True	3	180.0	180.0	179.0	179a	2	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	0	0	0	True	True	False
24960.0	24.0	488.0	52	4	E	0.0	1.0	1	2	4	3.0	2.0	1/8	True	3	180.0	180.0	179.0	179a	3	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	1	1	1	True	False	True
24960.0	24.0	488.0	57	3	A	0.0	1.0	1	2	4	3.0	1.0	1/8	True	3	180.0	180.0	179.0	179a	3	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	0	0	0	True	True	False
24960.0	48.0	488.0	61	7	C	1.0	1.0	1	2	4	2.0	1.0	1/4	True	3	180.0	180.0	179.0	179a	4	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	4	4	4	True	False	False
24960.0	24.0	488.0	85	7	C	1.0	1.0	1	2	4	1.0	1.0	1/8	True	3	180.0	180.0	179.0	179a	6	520	False	True				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	4	4	4	True	False	False
24984.0	72.0	488.5	76	4	E	0.0	1.5	0	2	4	1.0	1.0	3/8	True	3	180.0	180.0	179.0	179a	5	1041/2	False	False				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	1	1	1	True	False	True
25032.0	24.0	489.5	64	4	E	0.0	2.5	0	2	4	2.0	1.0	1/8	True	3	180.0	180.0	179.0	179a	4	1043/2	False	False				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	1	1	1	True	False	True
25032.0	24.0	489.5	69	3	A	0.0	2.5	0	2	4	1.0	2.0	1/8	True	3	180.0	180.0	179.0	179a	4	1043/2	False	False				False	404		I64	A	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	3	3	3	0	0	0	True	True	False
25056.0	24.0	490.0	64	4	E	0.0	1.0	1	2	4	2.0	2.0	1/8	True	3	181.0	181.0	180.0	180a	4	522	False	True				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	1	1	2	True	False	True
25056.0	96.0	490.0	64	4	E	0.0	1.0	1	2	4	2.0	1.0	1/2	True	3	181.0	181.0	180.0	180a	4	522	False	True				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	1	1	2	True	False	True
25056.0	96.0	490.0	69	3	A	0.0	1.0	1	2	4	1.0	2.0	1/2	True	3	181.0	181.0	180.0	180a	4	522	False	True				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
25056.0	96.0	490.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	1/2	True	3	181.0	181.0	180.0	180a	5	522	False	True				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	1	1	2	True	False	True
25080.0	72.0	490.5	55	1	G	0.0	1.5	0	2	4	3.0	1.0	3/8	True	3	181.0	181.0	180.0	180a	3	1045/2	False	False				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	-2	-2	-1	False	False	False
25080.0	72.0	490.5	57	3	A	0.0	1.5	0	2	4	2.0	2.0	3/8	True	3	181.0	181.0	180.0	180a	3	1045/2	False	False				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
25128.0	24.0	491.5	49	7	C	1.0	2.5	0	2	4	3.0	2.0	1/8	True	3	181.0	181.0	180.0	180a	3	1047/2	False	False				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
25128.0	24.0	491.5	64	4	E	0.0	2.5	0	2	4	4.0	1.0	1/8	True	3	181.0	181.0	180.0	180a	4	1047/2	False	False				False	405		V64/IV	A	I		V64/IV	V		64		IV	M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V64/IV	V64/IV, major		V64/IV, major	IV	IV	3	3	2	1	1	2	True	False	True
25152.0	96.0	492.0	49	7	C	1.0	1.0	1	2	4	3.0	2.0	1/2	True	3	182.0	182.0	181.0	181a	3	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	4	4	5	True	False	True
25152.0	96.0	492.0	55	1	G	0.0	1.0	1	2	4	3.0	1.0	1/2	True	3	182.0	182.0	181.0	181a	3	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	False
25152.0	96.0	492.0	57	3	A	0.0	1.0	1	2	4	2.0	2.0	1/2	True	3	182.0	182.0	181.0	181a	3	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
25152.0	24.0	492.0	64	4	E	0.0	1.0	1	2	4	4.0	1.0	1/8	False	3	182.0	182.0	181.0	181a	4	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
25152.0	96.0	492.0	64	4	E	0.0	1.0	1	2	4	2.0	1.0	1/2	True	3	182.0	182.0	181.0	181a	4	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
25152.0	96.0	492.0	69	3	A	0.0	1.0	1	2	4	1.0	2.0	1/2	True	3	182.0	182.0	181.0	181a	4	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
25152.0	96.0	492.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	1/2	True	3	182.0	182.0	181.0	181a	5	524	False	True				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
25176.0	24.0	492.5	66	6	F	1.0	1.5	0	2	4	4.0	1.0	1/8	True	3	182.0	182.0	181.0	181a	4	1049/2	False	False				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	3	3	4	False	False	False
25200.0	24.0	493.0	67	1	G	0.0	2.0	2	2	4	4.0	1.0	1/8	True	3	182.0	182.0	181.0	181a	4	525	False	False				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	False
25224.0	24.0	493.5	69	3	A	0.0	2.5	0	2	4	4.0	1.0	1/8	True	3	182.0	182.0	181.0	181a	4	1051/2	False	False				False	407		V65/IV	A	I		V65/IV	V		65		IV	Mm7	False	False	(4, 1, -2, 0)	()	0	4	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V65/IV	V65/IV, major		V65/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
25248.0	24.0	494.0	50	2	D	0.0	1.0	1	2	4	3.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	3	526	False	True				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
25248.0	24.0	494.0	57	3	A	0.0	1.0	1	2	4	2.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	3	526	False	True				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	0	0	0	True	False	False
25248.0	24.0	494.0	66	6	F	1.0	1.0	1	2	4	2.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	4	526	False	True				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
25248.0	48.0	494.0	69	3	A	0.0	1.0	1	2	4	1.0	1.0	1/4	True	3	183.0	183.0	182.0	182a	4	526	False	True				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	0	0	0	True	False	False
25248.0	72.0	494.0	78	6	F	1.0	1.0	1	2	4	4.0	1.0	3/8	True	3	183.0	183.0	182.0	182a	5	526	False	True				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
25272.0	24.0	494.5	62	2	D	0.0	1.5	0	2	4	3.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	4	1053/2	False	False				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
25272.0	24.0	494.5	66	6	F	1.0	1.5	0	2	4	2.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	4	1053/2	False	False				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	3	3	3	True	False	False
25296.0	24.0	495.0	59	5	B	0.0	2.0	2	2	4	3.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	3	527	False	False				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	2	2	2	False	False	False
25296.0	24.0	495.0	74	2	D	0.0	2.0	2	2	4	2.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	5	527	False	False				False	408		IV	A	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	3	3	3	-1	-1	-1	True	True	True
25320.0	24.0	495.5	71	5	B	0.0	2.5	0	2	4	2.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	4	1055/2	False	True				False	409		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	2	2	2	True	False	True
25320.0	24.0	495.5	80	8	G	1.0	2.5	0	2	4	4.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	5	1055/2	False	True				False	409		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	5	5	5	True	False	False
25320.0	24.0	495.5	83	5	B	0.0	2.5	0	2	4	1.0	1.0	1/8	True	3	183.0	183.0	182.0	182a	5	1055/2	False	True				False	409		V43	A	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	3	3	3	2	2	2	True	False	True
25344.0	24.0	496.0	73	7	C	1.0	1.0	1	2	4	2.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	528	False	True				False	410		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
25344.0	24.0	496.0	76	4	E	0.0	1.0	1	2	4	1.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	528	False	True				False	410		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
25344.0	72.0	496.0	81	3	A	0.0	1.0	1	2	4	4.0	1.0	3/8	True	3	184.0	184.0	183.0	183a	5	528	False	True				False	410		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
25368.0	24.0	496.5	54	6	F	1.0	1.5	0	2	4	3.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	3	1057/2	False	False				False	410		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	3	3	3	False	False	False
25368.0	24.0	496.5	81	3	A	0.0	1.5	0	2	4	2.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	1057/2	False	False				False	410		I6	A	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
25392.0	24.0	497.0	66	6	F	1.0	2.0	2	2	4	3.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	4	529	False	True				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	3	3	3	False	False	False
25392.0	24.0	497.0	74	2	D	0.0	2.0	2	2	4	2.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	529	False	True				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	-1	-1	-1	True	False	False
25416.0	24.0	497.5	68	8	G	1.0	2.5	0	2	4	3.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	4	1059/2	False	False				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	5	5	5	True	False	True
25416.0	24.0	497.5	76	4	E	0.0	2.5	0	2	4	2.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	1059/2	False	False				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	1	1	1	True	True	False
25416.0	24.0	497.5	83	5	B	0.0	2.5	0	2	4	4.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	5	1059/2	False	False				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	2	2	2	True	False	False
25416.0	24.0	497.5	88	4	E	0.0	2.5	0	2	4	1.0	1.0	1/8	True	3	184.0	184.0	183.0	183a	6	1059/2	False	False				False	411		V65	A	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	3	3	3	1	1	1	True	True	False
25440.0	24.0	498.0	69	3	A	0.0	1.0	1	2	4	2.0	1.0	1/8	True	3	185.0	185.0	184.0	184a	4	530	False	True				False	412		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
25440.0	24.0	498.0	69	3	A	0.0	1.0	1	2	4	3.0	1.0	1/8	True	3	185.0	185.0	184.0	184a	4	530	False	True				False	412		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
25440.0	24.0	498.0	85	7	C	1.0	1.0	1	2	4	4.0	1.0	1/8	True	3	185.0	185.0	184.0	184a	6	530	False	True				False	412		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
25440.0	24.0	498.0	88	4	E	0.0	1.0	1	2	4	1.0	1.0	1/8	False	3	185.0	185.0	184.0	184a	6	530	False	True				False	412		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	1	1	1	True	False	False
25464.0	24.0	498.5	62	2	D	0.0	1.5	0	2	4	3.0	1.0	1/8	True	3	185.0	185.0	184.0	184a	4	1061/2	False	False				False	412		I	A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	-1	-1	-1	False	False	False
