onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
2208.0	6.0	184.0	58	-2	B	-1.0	4	4	2.0	2.0	1/8	True	-3	47.0	47.0	47.0	47a	3	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	1	1	1	True	True	True
2208.0	4.0	184.0	62	2	D	0.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	5	5	5	True	False	False
2208.0	18.0	184.0	65	-1	F	0.0	4	4	1.0	1.0	3/8	True	-3	47.0	47.0	47.0	47a	4	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
2208.0	36.0	184.0	70	-2	B	-1.0	4	4	1.0	2.0	3/4	True	-3	47.0	47.0	47.0	47a	4	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	1	1	1	True	True	True
2208.0	18.0	184.0	77	-1	F	0.0	4	4	1.0	1.0	3/8	True	-3	47.0	47.0	47.0	47a	5	184	False	True				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
2212.0	4.0	184.333	61	7	C	1.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	553/3	False	False				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	10	10	10	False	False	False
2216.0	4.0	184.667	62	2	D	0.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	554/3	False	False				False	150	I[V	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	5	5	5	True	False	False
2220.0	4.0	185.0	63	-3	E	-1.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	185	False	True				False	151	V(64#2)	Eb	I	I	V(64#2)		V			64#2		M	False	False	(1, 10, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(64#2), major		V	-3	-3	-3	0	0	0	True	False	False
2224.0	4.0	185.333	61	7	C	1.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	556/3	False	False				False	151	V(64#2)	Eb	I	I	V(64#2)		V			64#2		M	False	False	(1, 10, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(64#2), major		V	-3	-3	-3	10	10	10	True	False	False
2226.0	6.0	185.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	4	371/2	False	False				False	151	V(64#2)	Eb	I	I	V(64#2)		V			64#2		M	False	False	(1, 10, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(64#2), major		V	-3	-3	-3	4	4	4	True	False	False
2226.0	6.0	185.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	5	371/2	False	False				False	151	V(64#2)	Eb	I	I	V(64#2)		V			64#2		M	False	False	(1, 10, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(64#2), major		V	-3	-3	-3	4	4	4	True	False	False
2228.0	4.0	185.667	63	-3	E	-1.0	4	4	2.0	1.0	1/12	True	-3	47.0	47.0	47.0	47a	4	557/3	False	False				False	151	V(64#2)	Eb	I	I	V(64#2)		V			64#2		M	False	False	(1, 10, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V(64#2), major		V	-3	-3	-3	0	0	0	True	False	False
2232.0	6.0	186.0	62	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	4	186	False	True				False	152	V6]	Eb	I	I	V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major	I	V6, major		V	-3	-3	-3	5	5	5	True	False	True
2232.0	12.0	186.0	65	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	47.0	47.0	47.0	47a	4	186	False	True				False	152	V6]	Eb	I	I	V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major	I	V6, major		V	-3	-3	-3	2	2	2	True	False	False
2232.0	12.0	186.0	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	47.0	47.0	47.0	47a	5	186	False	True				False	152	V6]	Eb	I	I	V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major	I	V6, major		V	-3	-3	-3	2	2	2	True	False	False
2244.0	12.0	187.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	47.0	47.0	47.0	47a	2	187	False	True				False	153	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2244.0	12.0	187.0	58	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	47.0	47.0	47.0	47a	3	187	False	True				False	153	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2244.0	6.0	187.0	60	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	4	187	False	True				False	153	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2244.0	12.0	187.0	68	-4	A	-1.0	4	4	1.0	2.0	1/4	True	-3	47.0	47.0	47.0	47a	4	187	False	True				False	153	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
2244.0	6.0	187.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	5	187	False	True				False	153	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2250.0	6.0	187.5	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	4	375/2	False	True				False	154	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
2250.0	6.0	187.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	47.0	47.0	47.0	47a	5	375/2	False	True				False	154	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
2256.0	36.0	188.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	48.0	48.0	48.0	48a	3	188	False	True				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2256.0	4.0	188.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	3	188	False	True				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2256.0	24.0	188.0	63	-3	E	-1.0	4	4	1.0	1.0	1/2	True	-3	48.0	48.0	48.0	48a	4	188	False	True				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2256.0	24.0	188.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	48.0	48.0	48.0	48a	4	188	False	True				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2256.0	24.0	188.0	75	-3	E	-1.0	4	4	1.0	1.0	1/2	True	-3	48.0	48.0	48.0	48a	5	188	False	True				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2260.0	4.0	188.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	3	565/3	False	False				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2264.0	4.0	188.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	3	566/3	False	False				False	155	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2268.0	4.0	189.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	4	189	False	True				False	156	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2272.0	4.0	189.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	3	568/3	False	False				False	156	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2276.0	4.0	189.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	48.0	48.0	48.0	48a	4	569/3	False	False				False	156	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2280.0	6.0	190.0	58	-2	B	-1.0	4	4	2.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	3	190	False	True				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2280.0	6.0	190.0	63	-3	E	-1.0	4	4	1.0	1.0	1/8	False	-3	48.0	48.0	48.0	48a	4	190	False	True				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2280.0	12.0	190.0	67	1	G	0.0	4	4	1.0	2.0	1/4	False	-3	48.0	48.0	48.0	48a	4	190	False	True				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2280.0	6.0	190.0	75	-3	E	-1.0	4	4	1.0	1.0	1/8	False	-3	48.0	48.0	48.0	48a	5	190	False	True				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2286.0	6.0	190.5	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	4	381/2	False	False				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
2286.0	6.0	190.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	5	381/2	False	False				False	157	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
2292.0	12.0	191.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	48.0	48.0	48.0	48a	2	191	False	True				False	158	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2292.0	12.0	191.0	58	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	48.0	48.0	48.0	48a	3	191	False	True				False	158	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2292.0	6.0	191.0	60	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	4	191	False	True				False	158	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2292.0	12.0	191.0	68	-4	A	-1.0	4	4	1.0	2.0	1/4	True	-3	48.0	48.0	48.0	48a	4	191	False	True				False	158	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
2292.0	6.0	191.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	5	191	False	True				False	158	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2298.0	6.0	191.5	62	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	4	383/2	False	True				False	159	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
2298.0	6.0	191.5	74	2	D	0.0	4	4	1.0	1.0	1/8	True	-3	48.0	48.0	48.0	48a	5	383/2	False	True				False	159	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
2304.0	36.0	192.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	49.0	49.0	49.0	49a	3	192	False	True				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2304.0	4.0	192.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	3	192	False	True				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2304.0	6.0	192.0	63	-3	E	-1.0	4	4	1.0	2.0	1/8	True	-3	49.0	49.0	49.0	49a	4	192	False	True				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2304.0	6.0	192.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	49.0	49.0	49.0	49a	4	192	False	True				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2304.0	6.0	192.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	49.0	49.0	49.0	49a	4	192	False	True				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2308.0	4.0	192.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	3	577/3	False	False				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2312.0	4.0	192.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	3	578/3	False	False				False	160	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2316.0	4.0	193.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	4	193	False	True				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2316.0	12.0	193.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	49.0	49.0	49.0	49a	4	193	False	True				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	0	0	0	True	True	True
2316.0	24.0	193.0	67	1	G	0.0	4	4	1.0	1.0	1/2	True	-3	49.0	49.0	49.0	49a	4	193	False	True				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	4	4	4	True	False	False
2316.0	24.0	193.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	49.0	49.0	49.0	49a	4	193	False	True				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	1	1	1	False	False	False
2320.0	4.0	193.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	3	580/3	False	False				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2324.0	4.0	193.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	49.0	49.0	49.0	49a	4	581/3	False	False				False	161	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2328.0	24.0	194.0	58	-2	B	-1.0	4	4	2.0	1.0	1/2	True	-3	49.0	49.0	49.0	49a	3	194	False	True				False	162	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2328.0	6.0	194.0	63	-3	E	-1.0	4	4	1.0	2.0	1/8	False	-3	49.0	49.0	49.0	49a	4	194	False	True				False	162	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2334.0	6.0	194.5	62	2	D	0.0	4	4	1.0	2.0	1/8	True	-3	49.0	49.0	49.0	49a	4	389/2	False	False				False	162	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
2340.0	12.0	195.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	49.0	49.0	49.0	49a	2	195	False	True				False	163	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2340.0	6.0	195.0	60	0	C	0.0	4	4	1.0	2.0	1/8	True	-3	49.0	49.0	49.0	49a	4	195	False	True				False	163	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
2340.0	12.0	195.0	68	-4	A	-1.0	4	4	1.0	1.0	1/4	True	-3	49.0	49.0	49.0	49a	4	195	False	True				False	163	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
2340.0	12.0	195.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	49.0	49.0	49.0	49a	4	195	False	True				False	163	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
2346.0	6.0	195.5	62	2	D	0.0	4	4	1.0	2.0	1/8	True	-3	49.0	49.0	49.0	49a	4	391/2	False	True				False	164	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
2352.0	36.0	196.0	51	-3	E	-1.0	4	4	2.0	2.0	3/4	True	-3	50.0	50.0	50.0	50a	3	196	False	True				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2352.0	4.0	196.0	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	3	196	False	True				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2352.0	6.0	196.0	63	-3	E	-1.0	4	4	1.0	2.0	1/8	True	-3	50.0	50.0	50.0	50a	4	196	False	True				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
2352.0	6.0	196.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	50.0	50.0	50.0	50a	4	196	False	True				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
2352.0	6.0	196.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	50.0	50.0	50.0	50a	4	196	False	True				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2356.0	4.0	196.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	3	589/3	False	False				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	6	6	6	False	False	False
2360.0	4.0	196.667	58	-2	B	-1.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	3	590/3	False	False				False	165	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
2364.0	4.0	197.0	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	4	197	False	True				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
2364.0	12.0	197.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	50.0	50.0	50.0	50a	4	197	False	True				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	0	0	0	True	True	True
2364.0	24.0	197.0	67	1	G	0.0	4	4	1.0	1.0	1/2	True	-3	50.0	50.0	50.0	50a	4	197	False	True				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	4	4	4	True	False	False
2364.0	24.0	197.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	50.0	50.0	50.0	50a	4	197	False	True				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	1	1	1	False	False	False
2368.0	4.0	197.333	57	3	A	0.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	3	592/3	False	False				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	6	6	6	True	False	False
2372.0	4.0	197.667	60	0	C	0.0	4	4	2.0	1.0	1/12	True	-3	50.0	50.0	50.0	50a	4	593/3	False	False				False	166	I(6#4)	Eb	I		I(6#4)		I			6#4		M	False	False	(0, 4, 6, 3)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(6#4), major		I	-3	-3	-3	3	3	3	True	False	False
